Source,Target
720346,61124
720346,66890
720346,68010
720346,69494
720346,72091
720346,72418
720346,73444
720346,74120
720346,76158
720346,83140
720346,83979
720346,87350
720346,88345
720346,88738
720346,93516
720346,97125
720346,97711
720346,105149
720346,105972
720346,108766
720346,109086
720346,110335
720346,113207
720346,113721
720346,115658
720346,115996
720346,116305
720346,116336
720346,116376
720346,116388
720346,117564
720346,117590
720346,120636
720346,122611
720346,124743
720346,125391
720346,126241
720346,127127
720346,131064
720346,131277
720346,132435
720346,136350
720346,139023
720346,139235
720346,139239
720346,140385
720346,141453
720346,147789
720346,148151
720346,148161
720346,148662
720346,150221
720346,150912
720346,152520
720346,152657
720346,152675
720346,152934
720346,155122
720346,158045
720346,159083
720346,159275
720346,159700
720346,160123
720346,160302
720346,162115
720346,162126
720346,162517
720346,168251
720346,168965
720346,171629
720346,174810
720346,176129
720346,181354
720346,181359
720346,182453
720346,183248
720346,187082
720346,187168
720346,187192
720346,188743
720346,189410
720346,189414
720346,191910
720346,192156
720346,193367
720346,196246
720346,197850
720346,202137
720346,202140
720346,202142
720346,202285
720346,202286
720346,202287
720346,202395
720346,202415
720346,202426
720346,202451
720346,202476
720346,202503
720346,202647
720346,203963
720346,203996
720346,204451
720346,206861
720346,209399
720346,209959
720346,210391
720346,211701
720346,212063
720346,212468
720346,212561
720346,214212
720346,214389
720346,216212
720346,217135
720346,217567
720346,218573
720346,218968
720346,218970
720346,220389
720346,221368
720346,221371
720346,222109
720346,223687
720346,224183
720346,226235
720346,227922
720346,229993
720346,230328
720346,230768
720346,232614
720346,234672
720346,234684
720346,237130
720346,239027
720346,239801
720346,243243
720346,243564
720346,243612
720346,244570
720346,245383
720346,245804
720346,246008
720346,246809
720346,248102
720346,248109
720346,250268
720346,252303
720346,252478
720346,253560
720346,253562
720346,257435
720346,258489
720346,258595
720346,258598
720346,261139
720346,261144
720346,261550
720346,264474
720346,265105
720346,265420
720346,265632
720346,266475
720346,266625
720346,267136
720346,270493
720346,271521
720346,271667
720346,273789
720346,274162
720346,274592
720346,274612
720346,276705
720346,278500
720346,280059
720346,281610
720346,281928
720346,282883
720346,287273
720346,287445
720346,290137
720346,291586
720346,291940
720346,293503
720346,294783
720346,295986
720346,296774
720346,296776
720346,296804
720346,296830
720346,297885
720346,299057
720346,299858
720346,303706
720346,311130
720346,311925
720346,312653
720346,316764
720346,317394
720346,317567
720346,317615
720346,319237
720346,319327
720346,319865
720346,320213
720346,322846
720346,325863
720346,328215
720346,328258
720346,329393
720346,342116
720346,342902
720346,345572
720346,346669
720346,346696
720346,346715
720346,347000
720346,350478
720346,357849
720346,362166
720346,364517
720346,368086
720346,368193
720346,369236
720346,375636
720346,380564
720346,380617
720346,382527
720346,383790
720346,388634
720346,395473
720346,399084
720346,399228
720346,403487
720346,404762
720346,408159
720346,411503
720346,411526
720346,412844
720346,415206
720346,415247
720346,416549
720346,416664
720346,416691
720346,420096
720346,424809
720346,427413
720346,427426
720346,433620
720346,434120
720346,434152
720346,434348
720346,435297
720346,435421
720346,435433
720346,435535
720346,437436
720346,437528
720346,438179
720346,440065
720346,440809
720346,443082
720346,443091
720346,443348
720346,444166
720346,444208
720346,444535
720346,451475
720346,452821
720346,459008
720346,463779
720346,465625
720346,467185
720346,470602
720346,470714
720346,470903
720346,471460
720346,471513
720346,473883
720346,474027
720346,474033
720346,474545
720346,481100
720346,481290
720346,481945
720346,485226
720346,485243
720346,485413
720346,508795
720346,517717
720346,531043
720346,556151
720346,565802
720346,585522
720346,591342
720346,594078
720346,594132
720346,594134
720346,594138
720346,594141
720346,603078
720346,604358
720346,605157
720346,610583
720346,610588
720346,610602
720346,610678
720346,610684
720346,610705
720346,610724
720346,610749
720346,612814
720346,616105
720346,617090
720346,633962
720346,633993
720346,636900
720346,649713
720346,652045
720346,652060
720346,652109
720346,652155
720346,652165
720346,652176
720346,653020
720346,660537
720346,668719
720346,678539
720346,678779
720346,678780
720346,678805
720346,678809
720346,678819
720346,678867
720346,695939
720346,703399
720346,704741
720346,705415
720346,709302
720346,761315
720346,822310
720346,822328
720346,822359
720346,836002
720346,837639
720346,837659
720346,1818852
797946,976
797946,19622
797946,24097
797946,35082
797946,46576
797946,46577
797946,46586
797946,47692
797946,48756
797946,57517
797946,64053
797946,64275
797946,65268
797946,65449
797946,65450
797946,68108
797946,68265
797946,69389
797946,71348
797946,82314
797946,82316
797946,82324
797946,82331
797946,87729
797946,88110
797946,97877
797946,100619
797946,102333
797946,102337
797946,107393
797946,109859
797946,112290
797946,115587
797946,127831
797946,127932
797946,127940
797946,127941
797946,128558
797946,128678
797946,135880
797946,138242
797946,139017
797946,141481
797946,141482
797946,142175
797946,142182
797946,142216
797946,144732
797946,144734
797946,147008
797946,148411
797946,153626
797946,158821
797946,160107
797946,160428
797946,160429
797946,160599
797946,160619
797946,165123
797946,165205
797946,166957
797946,167902
797946,168499
797946,174182
797946,174970
797946,176143
797946,176149
797946,179881
797946,179882
797946,179954
797946,181421
797946,181426
797946,186829
797946,186830
797946,195633
797946,200329
797946,200330
797946,200338
797946,200665
797946,203036
797946,204124
797946,204129
797946,205337
797946,205435
797946,212176
797946,212766
797946,213986
797946,213989
797946,222386
797946,224668
797946,224956
797946,225044
797946,227963
797946,229254
797946,230633
797946,231772
797946,231862
797946,233032
797946,235461
797946,237216
797946,238049
797946,238534
797946,241209
797946,241213
797946,242183
797946,242834
797946,243129
797946,244712
797946,249994
797946,250020
797946,250022
797946,259363
797946,259601
797946,259605
797946,263441
797946,265518
797946,268648
797946,271503
797946,271505
797946,271987
797946,272450
797946,272451
797946,272452
797946,274691
797946,283784
797946,283795
797946,286277
797946,286551
797946,286555
797946,289059
797946,289329
797946,291945
797946,301771
797946,303013
797946,305164
797946,311374
797946,311935
797946,312064
797946,312161
797946,312221
797946,312223
797946,315199
797946,317829
797946,318178
797946,319366
797946,320319
797946,321952
797946,322593
797946,322705
797946,326625
797946,328291
797946,329618
797946,331341
797946,333724
797946,333726
797946,336719
797946,336723
797946,336771
797946,337392
797946,337425
797946,337430
797946,337434
797946,337460
797946,338447
797946,343803
797946,345090
797946,345432
797946,348855
797946,348913
797946,361719
797946,370527
797946,375265
797946,378125
797946,378142
797946,398726
797946,399024
797946,399084
797946,399254
797946,401862
797946,411115
797946,413153
797946,414698
797946,415083
797946,418945
797946,420887
797946,422867
797946,429234
797946,440765
797946,444087
797946,445850
797946,445918
797946,450720
797946,451097
797946,459928
797946,460180
797946,464324
797946,464479
797946,464646
797946,466763
797946,466766
797946,466769
797946,473727
797946,473873
797946,474058
797946,477621
797946,483031
797946,483846
797946,483853
797946,484389
797946,500803
797946,502027
797946,506124
797946,506411
797946,513634
797946,518338
797946,518346
797946,525952
797946,525955
797946,525973
797946,526250
797946,532088
797946,535427
797946,535609
797946,537642
797946,562805
797946,570178
797946,575042
797946,576997
797946,578092
797946,578455
797946,578892
797946,584521
797946,585267
797946,585361
797946,585940
797946,592626
797946,592829
797946,592873
797946,592880
797946,598747
797946,604241
797946,613291
797946,614450
797946,614451
797946,614452
797946,614453
797946,618800
797946,622417
797946,622421
797946,623029
797946,623055
797946,623056
797946,633285
797946,633286
797946,633287
797946,633354
797946,636104
797946,637202
797946,637203
797946,637219
797946,637271
797946,637299
797946,637344
797946,637368
797946,640527
797946,640549
797946,640573
797946,640575
797946,640606
797946,641580
797946,641607
797946,641608
797946,641999
797946,647164
797946,649180
797946,651326
797946,653267
797946,653268
797946,654108
797946,654143
797946,655035
797946,655154
797946,660268
797946,660676
797946,660701
797946,660733
797946,660746
797946,660748
797946,662104
797946,662105
797946,662114
797946,663758
797946,665370
797946,665376
797946,665382
797946,682130
797946,689002
797946,689026
797946,690256
797946,691666
797946,701539
797946,705691
797946,707055
797946,707713
797946,708365
797946,709703
797946,711756
797946,719321
797946,721909
797946,726772
797946,727283
797946,729725
797946,731025
797946,731031
797946,732484
797946,732485
797946,732486
797946,732557
797946,746772
797946,747094
797946,756008
797946,761217
797946,763247
797946,764935
797946,769843
797946,771953
797946,772730
797946,775757
797946,776426
797946,776428
797946,779093
797946,780013
797946,785034
797946,789471
797946,789481
797946,806837
797946,806838
797946,830332
797946,1389663
1425637,54078
1425637,54248
1425637,55249
1425637,68659
1425637,69389
1425637,85698
1425637,85708
1425637,87515
1425637,96265
1425637,96282
1425637,96313
1425637,115901
1425637,149110
1425637,150994
1425637,151014
1425637,151020
1425637,151028
1425637,151043
1425637,151057
1425637,185248
1425637,198055
1425637,201988
1425637,203039
1425637,203402
1425637,211244
1425637,214517
1425637,214633
1425637,214761
1425637,220710
1425637,223636
1425637,226681
1425637,232711
1425637,241643
1425637,244103
1425637,245186
1425637,248882
1425637,255116
1425637,258026
1425637,259751
1425637,260084
1425637,262191
1425637,266227
1425637,268081
1425637,268098
1425637,271065
1425637,272793
1425637,272802
1425637,272885
1425637,283053
1425637,292137
1425637,292219
1425637,296646
1425637,297600
1425637,308589
1425637,308759
1425637,308835
1425637,309793
1425637,315450
1425637,316118
1425637,320415
1425637,322954
1425637,325001
1425637,330764
1425637,330784
1425637,331907
1425637,333535
1425637,338308
1425637,340920
1425637,341644
1425637,341661
1425637,342872
1425637,342895
1425637,343130
1425637,345331
1425637,348140
1425637,350497
1425637,358363
1425637,364526
1425637,368117
1425637,379042
1425637,379208
1425637,379298
1425637,387427
1425637,388587
1425637,390429
1425637,397605
1425637,400726
1425637,402095
1425637,411332
1425637,424263
1425637,424302
1425637,434617
1425637,436410
1425637,437391
1425637,440653
1425637,446176
1425637,449819
1425637,452511
1425637,452629
1425637,458369
1425637,480643
1425637,497268
1425637,509695
1425637,536240
1425637,551870
1425637,568104
1425637,571360
1425637,571477
1425637,577255
1425637,577373
1425637,577376
1425637,595117
1425637,595150
1425637,619941
1425637,640616
1425637,641144
1425637,643677
1425637,643983
1425637,654469
1425637,655349
1425637,665565
1425637,679869
1425637,715506
1425637,729873
1425637,731615
1425637,737694
1425637,751797
1425637,751818
1425637,751830
1425637,751867
1425637,752077
1425637,752169
1425637,754066
1425637,755046
1425637,763226
1425637,769486
1425637,771137
1425637,771138
1425637,772300
1425637,772757
1425637,772891
1425637,773276
1425637,775897
1425637,781564
1425637,782269
1425637,782282
1425637,782283
1425637,783633
1425637,783634
1425637,783858
1425637,786381
1425637,786393
1425637,786394
1425637,790446
1425637,790462
1425637,790480
1425637,790489
1425637,798583
1425637,801424
1425637,802766
1425637,807073
1425637,807298
1425637,809102
1425637,810014
1425637,810556
1425637,818259
1425637,830780
1425637,832177
1425637,832195
1425637,832196
1425637,833098
1425637,834610
1425637,835098
1425637,837718
1425637,838491
1425637,840404
1425637,860021
1425637,860033
1425637,860091
1425637,860745
1425637,867335
1425637,869518
1425637,880701
1425637,884366
1425637,893089
1425637,894555
1425637,894557
1425637,894558
1425637,894577
1425637,894578
1425637,895586
1425637,895607
1425637,896070
1425637,896892
1425637,896916
1425637,902116
1425637,902123
1425637,905302
1425637,905320
1425637,918842
1425637,919391
1425637,936926
1425637,936952
1425637,946525
1425637,955006
1425637,955063
1425637,955711
1425637,956126
1425637,956496
1425637,956590
1425637,957226
1425637,957233
1425637,957251
1425637,960374
1425637,978819
1425637,979941
1425637,981364
1425637,988465
1425637,989152
1425637,989661
1425637,993952
1425637,997023
1425637,998796
1425637,998802
1425637,998803
1425637,998804
1425637,998825
1425637,1001003
1425637,1001008
1425637,1008032
1425637,1009903
1425637,1009923
1425637,1009930
1425637,1010230
1425637,1013546
1425637,1013547
1425637,1014717
1425637,1018628
1425637,1018739
1425637,1026875
1425637,1047347
1425637,1047498
1425637,1048723
1425637,1050778
1425637,1050831
1425637,1055725
1425637,1056120
1425637,1056130
1425637,1056133
1425637,1056146
1425637,1057735
1425637,1058532
1425637,1058539
1425637,1065163
1425637,1065164
1425637,1065166
1425637,1065181
1425637,1065197
1425637,1065398
1425637,1065582
1425637,1065586
1425637,1067512
1425637,1070493
1425637,1083752
1425637,1090225
1425637,1091957
1425637,1093616
1425637,1093617
1425637,1093622
1425637,1093664
1425637,1109408
1425637,1116539
1425637,1123832
1425637,1124051
1425637,1124053
1425637,1124055
1425637,1124069
1425637,1124070
1425637,1124071
1425637,1126756
1425637,1126826
1425637,1128905
1425637,1134911
1425637,1152434
1425637,1166533
1425637,1169574
1425637,1169580
1425637,1169582
1425637,1169606
1425637,1173784
1425637,1183234
1425637,1183248
1425637,1209134
1425637,1209163
1425637,1209169
1425637,1250355
1425637,1260342
1425637,1269911
1425637,1270106
1425637,1271981
1425637,1287182
1425637,1303527
1425637,1304923
1425637,1326808
1425637,1374676
1425637,1384146
1425637,1409913
1425637,1409920
1425637,1685014
1425637,1688094
1425637,1696294
665875,400
665875,697
665875,1146
665875,2078
665875,2298
665875,2653
665875,6246
665875,7679
665875,22948
665875,24090
665875,34773
665875,36534
