Source,Target,Weight
647938,795633,16
347885,949892,16
1246820,529887,16
1207782,1683703,16
565000,1695369,16
1095656,1410923,16
331049,946525,16
431463,1628897,16
902346,161014,16
1148658,1531188,16
58519,1444380,16
1380056,729853,16
1575288,993296,16
617289,533473,16
892257,306924,16
1099916,560743,16
659300,690368,16
449428,1667211,16
1076765,1037569,16
321327,377526,16
471921,166745,16
1024389,1286686,16
1327414,56684,16
338295,1025175,16
518479,34169,16
804747,994559,16
623383,1484356,16
881080,1526462,16
113012,1246759,16
1305354,485492,16
26608,631738,16
933257,871798,16
82219,1295256,16
1096417,1041029,16
1407837,1455793,16
107265,203627,16
771311,319651,16
444194,1585687,16
1167980,1478626,16
516384,1304237,16
1189757,807310,16
899479,1210749,16
344462,247747,16
1550150,1348572,16
1439248,699899,16
922514,84797,16
1064134,294633,16
1381807,319443,16
764503,1340779,16
808496,111898,16
1072078,1457628,16
843771,580331,16
1250587,1582721,16
494270,118591,16
253510,165707,16
1082245,117367,16
1036472,1360594,16
911729,922957,16
561703,1546574,16
493962,531506,16
436134,827113,16
1095382,66442,16
749849,1226547,16
1484349,1662083,16
1701144,933756,16
291698,1326151,16
1694174,329561,16
971187,710168,16
1711895,1611727,16
1578868,149276,16
209616,1133389,16
396100,994729,16
709509,1425426,16
526228,1029998,16
752066,1052915,16
1312454,631200,16
97266,1570994,16
887453,815501,16
881756,1010811,16
1023424,1034659,16
1255552,1636302,16
1152140,1166738,16
1261234,371951,16
1401203,1513344,16
673763,1199455,16
1280175,1315867,16
1016253,147438,16
1629124,994030,16
1591842,933700,16
773716,817837,16
57501,1132169,16
46872,635933,16
363034,1367482,16
1322020,905012,16
589685,1051018,16
1478541,1104888,16
1588633,346213,16
508261,246864,16
1466400,650363,16
1246820,1564398,16
1075861,436249,16
830388,772702,16
1612790,1330637,16
945,365915,16
392043,1687089,16
811246,1052745,16
161573,1334697,16
206999,177331,16
952746,1494956,16
1191701,10219,16
1694447,1541496,16
746851,59163,16
539548,145604,16
377955,630810,16
1406225,243568,16
1158619,404585,16
1134760,486136,16
144739,1479761,16
1335209,1352365,16
14103,1564398,16
803203,160002,16
851298,1357198,16
945317,1708169,16
693482,1615567,16
161573,868373,16
973515,823804,16
609237,1347520,16
506207,851426,16
457408,755095,16
380184,538236,16
1416058,68976,16
1517591,903059,16
1357238,1510371,16
1546633,264023,16
1476241,1407475,16
315190,764503,16
1295334,1624589,16
1055498,69191,16
838284,1093842,16
1433990,679570,16
1683686,94553,16
446094,1455425,16
266865,134474,16
349529,351846,16
1412736,1578850,16
1582716,513082,16
895695,916938,16
1571400,565442,16
1069990,1069221,16
504154,875311,16
143238,800301,16
551665,319908,16
709117,1224622,16
41797,573376,16
1073997,1691779,16
765365,795174,16
741317,1129075,16
12410,258909,16
868313,1398249,16
1606225,481497,16
484230,1081456,16
1175083,1659985,16
458304,1354124,16
1591842,337163,16
348131,1241973,16
529887,1564398,16
9424,330153,16
167904,1551026,16
1683724,460124,16
586348,1242128,16
772936,1574249,16
909062,567357,16
852195,1123430,16
943400,1120288,16
272020,33938,16
261070,284852,16
672650,510463,16
1604507,1566928,16
1170605,275155,16
97291,1319712,16
886837,949103,16
846259,1109609,16
393767,1309657,16
1425118,201466,16
1538233,909032,16
1686940,1178362,16
23216,1629453,16
565140,1628844,16
8626,212150,16
1630994,1233877,16
577154,355177,16
1370284,1518191,16
210049,851052,16
1047909,545047,16
872294,1373114,16
157760,235614,16
1704365,1088313,16
1226668,306919,16
490730,276957,16
719071,1406326,16
1434618,825099,16
450176,373723,16
189547,1126572,16
563114,1564398,16
810100,593631,16
77817,58873,16
994947,437537,16
1631203,308524,16
1489314,1136085,16
1174526,1693619,16
1667323,1642231,16
167072,209119,16
1347673,779964,16
1709747,862299,16
924391,641007,16
1707105,449201,16
725021,444553,16
812380,593457,16
1581184,559218,16
1132680,961827,16
332692,991514,16
1248128,431229,16
524820,928483,16
56247,1159837,16
1658276,1545513,16
547850,565235,16
874594,884502,16
1417088,317742,16
568325,111860,16
1074366,1109172,16
513093,1600127,16
432694,456489,16
1100511,59163,16
717000,1342668,16
125035,502302,16
532167,682633,16
1369704,24288,16
82450,1464681,16
1618086,1115381,16
497810,1552658,16
370078,21075,16
561278,605742,16
885804,224209,16
822006,1195765,16
417116,738461,16
880863,680926,16
894008,230448,16
989606,290823,16
446911,85265,16
864779,1695574,16
1397993,1669842,16
1439555,1475709,16
1120883,1189141,16
1686912,1700029,16
1154229,173903,16
1604642,1414078,16
377956,70283,16
767935,1250587,16
1149021,809595,16
1232238,1546120,16
12703,1336870,16
1423640,586652,16
1065360,679828,16
1504142,1373204,16
859817,174734,16
1260662,1117506,16
460344,372096,16
1690508,51840,16
1093167,8318,16
1591541,970669,16
304033,1213961,16
692191,379148,16
591035,853237,16
1059903,642946,16
1539472,1387636,16
1366643,1683818,16
1675153,307986,16
1231159,63158,16
444725,487270,16
23342,1473,16
625163,1678980,16
1258633,422392,16
1259503,408661,16
1702678,498596,16
1331976,1425815,16
953034,1176148,16
336362,1679805,16
436334,805380,16
782633,919349,16
1515697,824980,16
1009595,592287,16
1163161,1253669,16
82262,1505657,16
1176712,162789,16
80501,717100,16
1609648,918919,16
1512786,919659,16
841005,1582855,16
1634027,637016,16
9761,169365,16
1631388,1114971,16
45027,148065,16
1437265,489333,16
852618,758965,16
1302225,457975,16
765069,768021,16
131444,1434626,16
1359460,782018,16
74442,472833,16
987467,602231,16
1254219,1124070,16
749849,1370443,16
200257,668925,16
744546,1465815,16
832516,1394727,16
1579454,1612638,16
388544,1338689,16
1605106,331013,16
872090,549793,16
1445498,1443073,16
92747,995313,16
76557,1382691,16
1361921,719307,16
1447042,1195765,16
1459808,220936,16
1285341,227548,16
797251,882774,16
1571835,1246667,16
1500048,934695,16
143748,1645421,16
1570574,905210,16
1642643,1602724,16
508257,1165140,16
160903,81116,16
59972,1432317,16
922269,1654970,16
1389604,344975,16
1000399,893437,16
662402,1374778,16
808819,95304,16
745678,753273,16
1619288,841393,16
1654277,895923,16
1092753,135205,16
373051,1282471,16
323132,1246250,16
779043,377607,16
1256191,178894,16
1413954,1431375,16
1137600,1541190,16
1693631,386283,16
1469015,680926,16
117663,289602,16
1336062,500332,16
290636,68987,16
37582,1147885,16
758385,1245308,16
84743,1351625,16
550011,66596,16
1158152,1083249,16
710928,1373256,16
1687078,1369572,16
1496077,911692,16
680718,1191608,16
1661048,283221,16
24066,1597513,16
173187,1141557,16
315634,667925,16
1425145,802442,16
1214054,245403,16
368349,1123285,16
1301809,795633,16
1262040,143463,16
370094,189375,16
721489,1367391,16
1552443,369590,16
538139,717448,16
424047,1546646,16
1090051,900045,16
89054,502936,16
1711895,489094,16
391241,920415,16
919638,1119349,16
156419,1355027,16
653085,1402864,16
1290246,1080177,16
1614728,1056899,16
1260947,1412871,16
1501908,1319627,16
1074000,56953,16
1612260,593354,16
1540218,274423,16
677902,101007,16
1263589,1281951,16
358163,143684,16
1093842,1403183,16
516559,273451,16
329437,1545672,16
890390,890874,16
224161,180314,16
497161,1607130,16
563621,379862,16
1396829,1464661,16
1323368,1007950,16
1098353,100900,16
876979,1018001,16
1246490,1526891,16
605452,750923,16
1158460,667443,16
1433509,12410,16
1289243,506007,16
1209681,322123,16
567248,117706,16
540055,1591785,16
1684784,109918,16
654701,662301,16
1115806,261245,16
877222,81955,16
445346,1520392,16
663087,30559,16
1618625,330710,16
346284,1256386,16
1144004,460197,16
666778,284400,16
1162438,851489,16
1156766,984374,16
47599,495904,16
401192,1282941,16
644979,1641923,16
609654,1696276,16
1396214,107510,16
1356043,216437,16
300380,551408,16
1594462,381950,16
830388,504207,16
864150,590849,16
944741,1503903,16
1604969,1089189,16
1612790,713599,16
1540528,1692776,16
996014,1053472,16
486549,552530,16
1026426,508711,16
1630964,774541,16
1484607,574586,16
1373045,788606,16
1346660,428026,16
792260,1711452,16
99671,430011,16
1268637,1300545,16
1470035,1412776,16
1422375,461437,16
1145587,278155,16
1333303,1688773,16
434194,1008996,16
289513,1430410,16
347145,1517915,16
1104108,265353,16
14103,1246820,16
1460085,110468,16
401787,972759,16
427940,306590,16
348731,12366,16
1618546,318275,16
1034589,1537121,16
149508,208108,16
225727,1537357,16
369670,744476,16
1303231,1220451,16
1698384,55420,16
1295841,246864,16
397645,1373469,16
1071572,182585,16
1137136,545229,16
1679319,726964,16
1271899,1035323,16
781845,566952,16
1678148,270748,16
1488875,1365170,16
385383,573892,16
950615,215961,16
400532,206308,16
1697968,1697631,16
352690,444969,16
33350,1090051,16
838659,770455,16
230684,51980,16
407126,1449331,16
843771,346986,16
1175360,181691,16
689164,852618,16
965253,514053,16
399555,161573,16
1638016,568931,16
378125,1152786,16
190211,512972,16
891837,1460063,16
1224619,1416072,16
832273,1194519,16
351669,1025471,16
780016,1168882,16
1189005,36810,16
676612,1347120,16
252553,1615317,16
1317402,785372,16
1656874,1263629,16
1606730,1253026,16
228093,1013,16
71124,374606,16
420685,795072,16
490564,178894,16
869384,1705272,16
488765,1654140,16
740123,35302,16
1359274,834149,16
523545,1002587,16
1302502,1494312,16
822386,1415106,16
1697942,1541060,16
259638,1125098,16
1343461,1390833,16
1356043,1078530,16
892279,1157739,16
282809,284190,16
234102,1119328,16
510085,795174,16
229391,1452835,16
907007,443750,16
581113,663167,16
592982,317727,16
444441,1328611,16
773058,383336,16
1415545,1133853,16
971901,1693619,16
1141883,641134,16
849017,1288076,16
1212152,501672,16
1153276,1285461,16
491796,1066314,16
667218,735374,16
1596202,1236930,16
1119741,1522979,16
1175360,649695,16
676612,980152,16
1635196,107886,16
1357266,36478,16
112107,851973,16
86692,1365842,16
810972,289664,16
1376665,535952,16
1554169,1193353,16
690629,368103,16
491960,554847,16
858445,230916,16
1434429,1153607,16
1309440,654228,16
648021,1699403,16
360875,538425,16
1299908,794020,16
913139,918886,16
1500048,345342,16
1481373,1531188,16
504651,83032,16
918919,339579,16
594760,94596,16
887405,1248148,16
1355215,924152,16
1311635,1334045,16
1017917,1121023,16
708671,528943,16
1242887,1159123,16
1443571,1334045,16
1214191,827196,16
368067,166745,16
826649,104654,16
299539,1390879,16
55566,104466,16
148706,742243,16
516879,1495813,16
374722,545835,16
926075,1684472,16
845576,1092464,16
2483,1312480,16
348096,909032,16
1482146,732096,16
1547071,1077610,16
1097277,828817,16
524066,943921,16
1551689,1445863,16
1565685,1623756,16
1557709,189484,16
373511,822087,16
602306,1620085,16
722967,1333038,16
649695,816350,16
1248364,935149,16
1250374,70223,16
1389113,1355866,16
1123321,148636,16
484930,1287559,16
1316937,1120305,16
307786,1708361,16
10966,1342134,16
1090954,1357640,16
1361270,244027,16
308379,680718,16
647373,988219,16
597922,234102,16
1348921,160114,16
1359176,580318,16
382558,512266,16
1680797,1361161,16
424509,1304185,16
1309116,1329719,16
1436464,30559,16
870825,1001918,16
1135369,1189282,16
994497,863074,16
853938,1432198,16
1138771,121196,16
1578254,1456398,16
1472201,1694447,16
913866,1351802,16
848772,403345,16
1662858,381950,16
605230,547252,16
1074444,1299516,16
112172,396777,16
1124497,152371,16
312054,284783,16
306006,1273668,16
378124,1218654,16
723777,177947,16
1489313,499362,16
876979,679798,16
210167,276080,16
988540,537165,16
480752,473849,16
664149,609083,16
822810,328300,16
117310,26615,16
23733,1417271,16
48845,551796,16
1152312,436301,16
1184663,1683312,16
690280,839768,16
720823,1604169,16
1211437,787224,16
217439,1584350,16
1270377,73489,16
549214,551964,16
1216935,938928,16
297391,505902,16
1514533,471477,16
523683,319908,16
1026046,1135532,16
553373,1168882,16
1683207,330621,16
1213094,1661826,16
1062190,992367,16
784252,620814,16
1668742,395804,16
372901,1330520,16
149875,987367,16
516290,363962,16
1050805,1581989,16
51375,69641,16
1000399,1426923,16
921762,1050288,16
1099113,229717,16
1281437,643536,16
202927,1205778,16
915292,369409,16
546995,1537768,16
1141913,479632,16
1314852,879121,16
550487,627996,16
1592218,489671,16
632805,676857,16
1646461,549347,16
1015649,1224066,16
392919,537051,16
92660,330951,16
736243,532138,16
271030,1398249,16
314196,456639,16
251016,1395979,16
384874,1565078,16
498903,993746,16
134963,217557,16
442408,1089586,16
43537,667764,16
1428740,1134590,16
481825,1517346,16
58216,1183501,16
185064,898275,16
12405,1566850,16
705868,288545,16
513870,1628807,16
573892,1346384,16
762941,882365,16
292388,397174,16
1103935,507914,16
508300,1101100,16
764479,1617692,16
1367122,1444319,16
796278,1270844,16
290806,1688904,16
684555,1334720,16
1063000,1142024,16
837281,463357,16
461317,625036,16
515968,1069139,16
1433590,791338,16
1207767,208452,16
1565314,486453,16
1504426,111880,16
547013,1307754,16
1046315,330693,16
1135378,1702811,16
155826,1623868,16
1502867,234102,16
1181374,1043468,16
1375904,1467492,16
109882,586515,16
1431789,744264,16
1308253,189640,16
883615,125533,16
526722,438103,16
1522296,647444,16
1016851,933700,16
1334949,563703,16
1298137,480076,16
499823,1682852,16
1288111,1696917,16
774065,1049580,16
1164413,112976,16
1325011,1325041,16
1365393,1521820,16
128792,826956,16
379494,922970,16
390248,516306,16
1490780,350099,16
1630466,801087,16
104455,1680383,16
465763,1623268,16
609032,494935,16
1597609,1285924,16
756577,317547,16
144021,319801,16
251270,486786,16
758254,945,16
725529,1169190,16
1535805,1622787,16
792240,1169190,16
356068,25627,16
1154176,710181,16
961120,1678651,16
407286,294435,16
825065,1619170,16
487049,301646,16
1099097,795391,16
808857,1184360,16
1537567,983375,16
715410,1320934,16
1344785,688843,16
523026,658501,16
647938,127926,16
945580,623963,16
1206552,610900,16
165020,1683972,16
886925,227661,16
668875,709333,16
424029,1045307,16
1536236,412150,16
8400,1597851,16
830388,833104,16
47409,312054,16
58837,315318,16
1281437,1404897,16
262012,252034,16
619060,1063278,16
1466741,991991,16
501702,230448,16
61759,756004,16
65912,873017,16
1595326,564647,16
1305121,984498,16
1401998,61284,16
1347655,127481,16
14302,428520,16
674416,675765,16
1327514,1543280,16
1442654,163977,16
230488,953034,16
717448,739011,16
1620777,646737,16
1227531,1296338,16
1582328,1171150,16
363417,1471523,16
1024959,1299100,16
262030,459981,16
91923,128114,16
462005,414595,16
414886,705314,16
1665100,544675,16
155678,1326672,16
422402,1641494,16
1452698,1008173,16
1148656,1382576,16
1435351,1301309,16
1324481,1401198,16
1098137,632978,16
1140345,548419,16
585805,261072,16
1358325,1589451,16
762517,14021,16
438750,515066,16
1034796,572072,16
1167729,1571328,16
15300,1692776,16
1342288,1114769,16
979276,1660766,16
1539370,1585042,16
841338,621978,16
1706911,1597513,16
1432330,463356,16
763202,1362691,16
1296456,344249,16
1415006,1107073,16
1468970,606303,16
59719,96242,16
1708440,438471,16
993651,778723,16
1098146,1390025,16
377634,880142,16
219208,758406,16
1362417,533146,16
1122522,95046,16
1387983,843275,16
1386371,546245,16
1484773,1139547,16
324212,30528,16
468684,87651,16
1705962,739444,16
1129261,551796,16
1585042,1410852,16
1136290,693953,16
323208,1354758,16
924275,580331,16
380176,719307,16
573094,1046500,16
1695402,392091,16
1061268,1442238,16
505017,1390473,16
504005,1601966,16
801563,1043556,16
1152140,993574,16
650551,1444319,16
57254,52991,16
440847,1272526,16
1643105,1224097,16
550083,991440,16
481756,374195,16
1682069,955145,16
512853,342210,16
1680914,1365842,16
1540650,517435,16
175511,1416227,16
1611855,1615448,16
472833,258909,16
1402876,549500,16
786983,1597851,16
1445912,1232523,16
605777,1365751,16
197215,715230,16
1288851,1181805,16
1140510,606033,16
1654898,1481887,16
510934,267966,16
1103453,1208469,16
583969,1074080,16
410541,499883,16
649452,1158105,16
317067,1246285,16
704030,1594549,16
1236740,879171,16
1321425,1493383,16
1383045,862444,16
880471,332336,16
337239,1513181,16
1029960,1065198,16
50828,866052,16
503053,1704013,16
1203845,543375,16
893139,689164,16
862278,434475,16
829912,148146,16
659300,258418,16
1059035,677629,16
1054450,532601,16
1352708,1603700,16
690719,202927,16
595382,799346,16
1305422,1188492,16
1565078,146992,16
531938,426313,16
910569,679448,16
607955,589183,16
145343,1168606,16
1281437,1557902,16
767365,644568,16
356156,303568,16
849040,1538033,16
837961,1283925,16
95585,1356156,16
518589,1650228,16
583596,421569,16
936385,312745,16
729170,1233291,16
1560207,1146071,16
539548,418358,16
1268368,307532,16
1296300,1240215,16
1015743,468476,16
1614292,1709438,16
787224,291559,16
946836,112417,16
804736,1697537,16
670177,522992,16
826248,1215483,16
866546,1572990,16
473192,161057,16
126442,1609761,16
407414,930047,16
1474743,1175420,16
323322,1271899,16
803001,822810,16
1265556,1314115,16
1517709,1223791,16
498473,595731,16
1189957,505902,16
781289,337684,16
719397,1433509,16
998225,840049,16
299722,155705,16
239688,414075,16
189838,1427530,16
130936,201839,16
504164,60534,16
650871,486725,16
338893,413339,16
113307,993651,16
1615682,837304,16
1381200,94596,16
910242,1337748,16
91947,1263311,16
107255,1118291,16
814051,1114084,16
1667033,374240,16
933456,1420893,16
1218284,1172583,16
1194157,1225360,16
56889,531883,16
1161287,1498070,16
1163130,192863,16
750967,1330898,16
235588,502302,16
50799,680926,16
887405,134942,16
405447,538198,16
1325175,332416,16
1206043,1359293,16
327610,10798,16
867281,51753,16
127481,987367,16
594125,1131284,16
1454102,619997,16
1691927,1101357,16
32024,1181211,16
1218654,1641137,16
1046035,1021681,16
677381,481525,16
101132,463802,16
608757,1671090,16
1177627,226069,16
1221653,829561,16
1421923,516290,16
995735,315578,16
1177955,15373,16
484718,672170,16
1026968,251589,16
1687579,274857,16
1205410,1399219,16
185064,879661,16
755914,1708355,16
1711863,1125854,16
1230715,567357,16
274023,677530,16
304653,1167996,16
1482560,1475804,16
89585,1440854,16
678176,1579454,16
1669850,645071,16
550341,472833,16
1444039,1335120,16
1051808,1196248,16
33192,1088850,16
517194,1330785,16
1500609,1686744,16
413074,919760,16
199890,429091,16
1286038,1337750,16
790252,135734,16
1157855,1122308,16
521072,614916,16
851973,1524622,16
278994,261399,16
362156,20549,16
553361,665422,16
267162,649964,16
1487549,1487593,16
250903,1695574,16
537510,1329314,16
1128517,375823,16
565430,164603,16
955349,1370443,16
515611,1185801,16
428008,234102,16
620262,1299908,16
264040,421569,16
948375,1453259,16
337625,1148644,16
320958,331779,16
1690809,1485698,16
357643,1367077,16
290018,710233,16
393200,295167,16
1226920,1361945,16
404127,1234178,16
488480,1630117,16
354839,160875,16
173903,542055,16
282193,458717,16
495202,1091600,16
1685348,277815,16
1335042,1382446,16
1541356,1602312,16
1265399,535511,16
295240,614933,16
1218388,1610580,16
674810,17805,16
1485483,941276,16
958690,1415211,16
1325175,293756,16
372845,10517,16
1585013,567046,16
532093,1536204,16
508261,984592,16
1301809,460684,16
1631900,414210,16
205462,1620687,16
1299426,867676,16
1690818,1438293,16
1481859,1192623,16
715850,1643898,16
1423563,1621124,16
1649523,580576,16
257044,502257,16
1139781,1322148,16
1030185,1245308,16
868884,374336,16
932737,344413,16
1396823,75289,16
1497975,58088,16
406340,767047,16
1518451,1428369,16
1245833,267111,16
42655,1455348,16
1534006,1331821,16
1136969,39587,16
12703,634547,16
1354775,563464,16
759967,193584,16
316742,1216361,16
566499,1459332,16
866001,528965,16
649452,69526,16
667829,1233366,16
1015713,1259790,16
531557,862299,16
1141634,469209,16
1438869,424076,16
582423,1042564,16
27453,1320663,16
1587071,823349,16
647373,389866,16
344591,1660926,16
658906,1577816,16
72495,460080,16
614706,1572113,16
1007950,204065,16
1348884,1497118,16
903601,179373,16
372009,1680945,16
1192532,1501919,16
491946,515336,16
1159837,968323,16
201910,1636302,16
1212701,1469549,16
1477946,484120,16
1678382,109476,16
1342952,1088541,16
802837,689432,16
147477,467573,16
1593446,1644922,16
180450,955193,16
843073,1190511,16
59490,299149,16
794522,806666,16
101651,430747,16
509676,1046705,16
225153,1437265,16
676967,1518970,16
533177,459840,16
916881,269152,16
1305428,417546,16
27328,132825,16
1353918,869781,16
960203,1471745,16
293973,886108,16
61264,1623502,16
337239,864872,16
346351,1012811,16
1483728,1160048,16
1562879,1162197,16
637016,418653,16
205379,849311,16
1207571,1557554,16
1472168,22703,16
1078041,1698681,16
1357862,123600,16
216436,1675153,16
1504673,159234,16
70851,891503,16
1602272,1701987,16
1488238,815930,16
1112579,1602312,16
151719,1321023,16
162874,852266,16
454422,352682,16
831524,1030133,16
578989,1405551,16
482607,370652,16
252034,193936,16
293973,1664757,16
1026025,1114369,16
636386,1241611,16
1667998,1178548,16
1274440,319217,16
2399,762517,16
18847,596528,16
376683,1090325,16
485488,715051,16
1312954,520359,16
1034796,155308,16
130838,797259,16
232815,538990,16
46,585857,16
917573,1659936,16
674418,1710638,16
862213,441973,16
1167126,97530,16
1680806,137756,16
1361300,1669673,16
1058204,793575,16
874723,1648995,16
1099817,450565,16
520,589600,16
64746,1137573,16
782308,1254175,16
1351904,1153641,16
835062,344413,16
1427530,864216,16
1284504,1697112,16
925856,768490,16
1585234,1603165,16
657313,650652,16
1468041,714105,16
251509,774734,16
434194,337625,16
1656238,491704,16
1390025,612023,16
110187,915337,16
390590,275111,16
1359288,383684,16
389211,1642225,16
1525978,1502091,16
167701,177331,16
1549556,190289,16
1415517,369182,16
1311394,890702,16
1422936,1215760,16
760225,1505158,16
1136133,1164918,16
1168230,1602844,16
1337329,356325,16
1595326,634895,16
1536564,237197,16
723123,90979,16
933317,1309639,16
1704340,330710,16
614706,306195,16
1704673,1679922,16
324740,915917,16
1582383,1648358,16
1610580,635078,16
721591,321787,16
1490764,603184,16
562331,12131,16
1013950,1684923,16
772896,1112456,16
653948,195215,16
282178,1292117,16
1443763,449165,16
1152779,1308253,16
1441644,1518236,16
1708672,1001220,16
677629,637125,16
499335,458333,16
1213742,638750,16
365915,324627,16
1107760,404483,16
543065,595867,16
212467,9827,16
1159982,1440807,16
1369029,990265,16
561278,443906,16
1329048,502983,16
773908,769651,16
881350,987467,16
487375,1191651,16
384501,1574635,16
1173088,493484,16
554203,71471,16
152754,1275240,16
1136619,546245,16
862820,1106545,16
402510,704957,16
828137,887748,16
1442133,156555,16
852953,333686,16
1668203,773920,16
1118843,1109609,16
417828,667179,16
421523,1643108,16
30066,1475804,16
191256,1458186,16
1708974,24304,16
1528912,485106,16
653787,604726,16
1686936,878067,16
520326,705972,16
667571,17323,16
86105,1486554,16
148675,1114163,16
26342,1587304,16
1186896,550066,16
667218,191911,16
722644,1547069,16
671874,288786,16
829980,372791,16
487823,1102556,16
808516,1362691,16
1140349,820375,16
1487545,359330,16
222208,431648,16
1186371,249817,16
1454333,1540218,16
537412,1695134,16
543041,328822,16
885614,1121238,16
394088,993767,16
1694378,287116,16
482607,1355907,16
1417080,1619563,16
363399,1482392,16
1482019,693429,16
61284,782518,16
506476,1412871,16
272020,324627,16
1431525,565423,16
581286,330621,16
1205534,1104553,16
208108,764503,16
608901,1348572,16
1707928,288837,16
1629766,133929,16
111380,1422195,16
484718,1641452,16
133841,1583509,16
1141867,919659,16
1630444,857034,16
83080,1462741,16
1215487,876857,16
720345,268371,16
1439071,1402353,16
1483641,1620681,16
813413,1488427,16
1279675,908858,16
1454475,1517753,16
1352948,534911,16
191710,511134,16
362770,459319,16
378597,1173972,16
319908,537643,16
710268,1271438,16
1136290,1274839,16
1424784,947850,16
949289,1465334,16
1650373,482494,16
1138977,913054,16
1535951,1694618,16
385555,716559,16
427607,924437,16
1110732,729775,16
1577244,739831,16
738422,1587056,16
882533,1510205,16
444424,456199,16
246877,1355943,16
225494,1694618,16
1205225,1236930,16
702085,490646,16
1270201,592035,16
899174,620195,16
554480,430890,16
668376,854768,16
532535,23821,16
959511,432761,16
977973,1642224,16
456639,1685200,16
459666,358991,16
1243029,1703107,16
833634,475629,16
1279753,572563,16
1296749,1246820,16
832129,1343344,16
533599,1452707,16
757409,179373,16
594522,120145,16
179597,474343,16
930047,1541399,16
1427152,1384441,16
471337,414886,16
619747,1414290,16
124163,1600566,16
1195481,586226,16
318401,1030048,16
180421,487969,16
1706843,236546,16
68688,1650436,16
1441913,267162,16
1151493,614916,16
595154,1275754,16
517848,1698829,16
1374778,799935,16
1202925,348273,16
791196,1602290,16
1598327,1303122,16
1553637,1625544,16
681857,287220,16
1024279,1683818,16
522856,1441534,16
379823,143798,16
864166,576228,16
558539,1419833,16
1479408,1502047,16
912338,1630444,16
252034,1635873,16
1413265,1642192,16
647373,820377,16
323162,779043,16
431010,472120,15
833156,544884,15
1627779,1099366,15
694177,80962,15
271166,22168,15
318112,913362,15
1103453,511073,15
869879,658067,15
1077566,667443,15
194058,263056,15
867544,1537415,15
1305030,737375,15
417091,334276,15
1602551,1700728,15
398999,850537,15
458149,1251879,15
856956,828607,15
1068031,1672665,15
722882,845211,15
724540,511176,15
852266,1358759,15
1337832,859070,15
482748,393049,15
576791,597307,15
1162438,1560016,15
224800,111898,15
305565,578983,15
102222,1504791,15
722967,733506,15
579108,201999,15
1602272,1029879,15
773058,1565499,15
719641,397890,15
8958,250660,15
1541246,1571332,15
299291,516234,15
812867,1447116,15
1590573,675739,15
1428165,1454854,15
1348598,129978,15
1168279,498086,15
36819,374606,15
183154,115640,15
1357627,679579,15
1078614,1436450,15
8311,944795,15
133531,346212,15
738756,576312,15
714673,1180730,15
1058597,795174,15
241154,533483,15
731006,1246702,15
593407,608889,15
105681,81377,15
246877,431648,15
1361298,1294671,15
875802,782633,15
927978,1351625,15
922120,1234265,15
4047,475669,15
1557589,132721,15
1674447,1335209,15
922668,394509,15
1405542,506007,15
7534,1484154,15
1380056,94624,15
1689921,592404,15
278581,1358241,15
1607641,204319,15
597556,48095,15
1264609,1063278,15
1492556,202927,15
732829,486584,15
1508966,1630702,15
1190103,586938,15
1353633,1139547,15
1540190,1321971,15
137260,560882,15
58120,443850,15
276364,46894,15
1691583,58246,15
379020,382575,15
1423952,1262944,15
598521,960120,15
1053103,1017826,15
842089,1648691,15
680698,778802,15
316056,1250818,15
565464,832215,15
169201,1378092,15
1423829,1528758,15
1125098,302460,15
952962,271415,15
771639,1414751,15
1457221,1486815,15
619490,1180248,15
909673,1369922,15
1432330,46325,15
61759,480076,15
1161154,875112,15
579793,1437844,15
555540,1192159,15
1606420,131825,15
855321,450692,15
1136106,1195765,15
691432,769449,15
368883,548422,15
1239363,1672803,15
121215,701411,15
813075,1671620,15
482455,241924,15
573761,1568722,15
267805,164391,15
151739,531238,15
267967,124694,15
301067,1662978,15
911463,1217102,15
1190273,1619658,15
1031512,654708,15
884595,65462,15
705881,1636877,15
1341144,634764,15
1377899,1328756,15
478612,1633876,15
1031767,1623756,15
464117,1630751,15
16383,1457171,15
1096812,831418,15
1321095,1299465,15
1502920,234204,15
922514,1513271,15
164135,885457,15
1175079,192403,15
288393,381293,15
239406,1175270,15
558438,1700392,15
793216,591683,15
490762,460699,15
505902,1195765,15
532921,1442372,15
145080,561769,15
780485,989820,15
824643,267109,15
382559,1529895,15
539831,291559,15
1106657,1667833,15
193881,823233,15
827791,1428106,15
1223672,47744,15
1385298,1691350,15
1384570,663240,15
1622887,328384,15
1109423,738898,15
1422097,803269,15
111529,336281,15
1570104,354101,15
1208469,511073,15
186888,247357,15
151403,190006,15
1228947,235408,15
422783,1450964,15
578338,266386,15
1169190,1523289,15
500099,1328794,15
212467,1411395,15
1459475,935497,15
221131,352005,15
1455376,591683,15
1090051,554212,15
466072,1437754,15
1425723,1223743,15
875989,468704,15
1449256,1034659,15
599758,1342288,15
518039,382290,15
715828,621344,15
317688,1397496,15
445389,1626737,15
1459423,595755,15
1489313,1154436,15
536004,886577,15
634907,1061735,15
1193169,1201295,15
1215929,932268,15
1476367,185150,15
1441087,717277,15
703997,371219,15
511148,1290674,15
1489313,449805,15
593651,128596,15
519831,1348614,15
1660675,264274,15
34169,305066,15
739078,636516,15
1401938,1172342,15
690280,1327629,15
417653,993651,15
1358797,350099,15
991451,444945,15
51375,58142,15
